spectra (nm),reflection 
804.24,0.542413187
804.56,0.543984695
804.89,0.542894073
805.21,0.541869414
805.53,0.54204296
805.85,0.54388259
806.17,0.542347498
806.5,0.54324052
806.82,0.546110762
807.14,0.54502703
807.46,0.544798392
807.78,0.544823305
808.11,0.544204958
808.43,0.54398904
808.75,0.544602754
809.07,0.546422195
809.39,0.547755348
809.71,0.546770862
810.03,0.546474398
810.36,0.54289765
810.68,0.546286334
811,0.549221986
811.32,0.549798377
811.64,0.548952684
811.96,0.547209463
812.28,0.54811286
812.6,0.54791667
812.93,0.548549622
813.25,0.548773132
813.57,0.551353172
813.89,0.550382928
814.21,0.554123958
814.53,0.551973983
814.85,0.55312698
815.17,0.552689736
815.49,0.552354921
815.81,0.555433326
816.13,0.552594647
816.45,0.550011105
816.77,0.552491917
817.09,0.555392102
817.41,0.555637112
817.73,0.556794152
818.06,0.55705038
818.38,0.555829392
818.7,0.558919081
819.02,0.557594984
819.34,0.554449546
819.66,0.556721432
819.98,0.553659999
820.3,0.553357311
820.62,0.555888077
820.94,0.558928457
821.26,0.553695496
821.57,0.557264184
821.89,0.559576954
822.21,0.559731149
822.53,0.559788166
822.85,0.556465775
823.17,0.557504085
823.49,0.558957291
823.81,0.560255364
824.13,0.558020278
824.45,0.558974755
824.77,0.557137081
825.09,0.557805035
825.41,0.558356372
825.73,0.557209526
826.05,0.554812607
826.36,0.555489156
826.68,0.558719777
827,0.557497059
