spectra (nm),reflection
754.72,0.470553184
755.05,0.470777363
755.38,0.469242342
755.71,0.473190306
756.03,0.473147336
756.36,0.473232069
756.69,0.475842486
757.02,0.478738986
757.35,0.476441013
757.68,0.479835457
758.01,0.475735202
758.34,0.475130635
758.67,0.480719035
758.99,0.486825567
759.32,0.488592482
759.65,0.488527313
759.98,0.496533226
760.31,0.490280147
760.64,0.493388636
760.97,0.487753266
761.29,0.485778111
761.62,0.478639178
761.95,0.484426203
762.28,0.487559727
762.61,0.492697948
762.94,0.485061173
763.26,0.483241513
763.59,0.479688243
763.92,0.482762083
764.25,0.484544774
764.58,0.485264232
764.9,0.487165748
765.23,0.482584241
765.56,0.485462205
765.89,0.489205962
766.22,0.490549678
766.54,0.487503745
766.87,0.491651918
767.2,0.49215002
767.53,0.493335747
767.85,0.493408714
768.18,0.495707561
768.51,0.493292754
768.84,0.49350715
769.16,0.496865396
769.49,0.489148068
769.82,0.497587457
770.15,0.496288795
770.47,0.497483192
770.8,0.490193491
771.13,0.497583632
771.45,0.49928887
771.78,0.500974474
772.11,0.494689288
772.43,0.490958878
772.76,0.500598013
773.09,0.49466695
773.41,0.501596496
773.74,0.496581964
774.07,0.498078079
774.39,0.497441141
774.72,0.502385719
775.05,0.501170715
775.37,0.497715602
775.7,0.501464746
776.03,0.496602183
776.35,0.510106457
776.68,0.501821967
777.01,0.500743783
777.33,0.506493088
777.66,0.505494415
777.98,0.505851404
778.31,0.504134962
778.64,0.503392047
778.96,0.503999959
779.29,0.507063546
779.61,0.504472998
779.94,0.504309788
780.27,0.503861059
780.59,0.506830711
780.92,0.503891068
781.24,0.508353797
781.57,0.504465907
781.89,0.501761817
782.22,0.506030803
782.54,0.504019022
782.87,0.508269202
783.19,0.506841844
783.52,0.514699063
783.85,0.503308137
784.17,0.512796421
784.5,0.515685105
784.82,0.50549246
785.15,0.50778439
785.47,0.508953801
785.8,0.506928888
786.12,0.512278211
786.45,0.511052779
786.77,0.506917276
787.1,0.512801948
787.42,0.512806754
787.74,0.504244908
788.07,0.511811464
788.39,0.511074515
788.72,0.503201601
789.04,0.513184974
789.37,0.508016481
789.69,0.513022627
790.02,0.509130646
790.34,0.507164947
790.66,0.512639122
790.99,0.51319583
791.31,0.511979985
791.64,0.511803784
791.96,0.514598887
792.29,0.512992835
792.61,0.517056432
792.93,0.512346981
793.26,0.511913721
793.58,0.514326377
793.9,0.513951942
794.23,0.513717405
794.55,0.512596787
794.88,0.51636405
795.2,0.511115199
795.52,0.507644336
795.85,0.510247085
796.17,0.513614605
796.49,0.505625704
796.82,0.521909561
797.14,0.517085393
797.46,0.512071729
797.79,0.510216561
798.11,0.514049577
798.43,0.508902502
798.76,0.510759251
799.08,0.515062787
799.4,0.51446276
799.73,0.514005803
800.05,0.507470099
800.37,0.513369878
800.69,0.519237317
801.02,0.517705301
801.34,0.511375185
801.66,0.510699441
801.98,0.511104936
802.31,0.515243217
802.63,0.514979584
802.95,0.517156645
803.27,0.515390832
803.6,0.522315522
803.92,0.517570976
804.24,0.518384146
804.56,0.517536976
804.89,0.515877018
805.21,0.517328859
805.53,0.518879123
805.85,0.515727605
806.17,0.523339786
806.5,0.519060658
806.82,0.514390697
807.14,0.5142952
807.46,0.518452059
807.78,0.518736736
808.11,0.517086123
808.43,0.513756462
808.75,0.519706948
809.07,0.515809184
809.39,0.519994312
809.71,0.517156563
810.03,0.518682742
